anio,mes,operación,pais_de_origen_o_destino,umed,cantidad,dolares,pesos
2005,Junio,Exportación,Arabia Saudita,ton,255.07,396840,4288517
2005,Julio,Exportación,Arabia Saudita,ton,110.808,174549,1871186
2005,Agosto,Exportación,Arabia Saudita,ton,391.765,698987,7436522
2005,Septiembre,Exportación,Arabia Saudita,ton,254.487,458639,4934328
2005,Octubre,Exportación,Arabia Saudita,ton,203.484,366554,3986317
2006,Enero,Exportación,Arabia Saudita,ton,38.4,87552,937761
2006,Febrero,Exportación,Arabia Saudita,ton,335.012,666438,6978096
2006,Marzo,Exportación,Arabia Saudita,ton,285.896,559053,5993865
2006,Abril,Exportación,Arabia Saudita,ton,335.413,660555,7286989
2006,Mayo,Exportación,Arabia Saudita,ton,320.642,655198,7263585
2006,Junio,Exportación,Arabia Saudita,ton,615.031,1247932,14181766
2006,Julio,Exportación,Arabia Saudita,ton,356.727,690565,7586476
2006,Agosto,Exportación,Arabia Saudita,ton,338.226,675557,7330367
2006,Septiembre,Exportación,Arabia Saudita,ton,210.342,409366,4479906
2006,Octubre,Exportación,Arabia Saudita,ton,132.16,260544,2859978
2006,Noviembre,Exportación,Arabia Saudita,ton,56.64,109032,1184436
2007,Marzo,Exportación,Arabia Saudita,ton,94.4,173696,1941261
2007,Abril,Exportación,Arabia Saudita,ton,479,880787,9663116
2007,Mayo,Exportación,Arabia Saudita,ton,174.82,321228,3476520
2007,Junio,Exportación,Arabia Saudita,ton,162.979,316858,3501053
2007,Julio,Exportación,Arabia Saudita,ton,311.076,595553,6406995
2007,Agosto,Exportación,Arabia Saudita,ton,253.104,485951,5351579
2007,Septiembre,Exportación,Arabia Saudita,ton,171.92,329847,3641873
2007,Octubre,Exportación,Arabia Saudita,ton,94.4,180871,1956928
2008,Enero,Exportación,Arabia Saudita,ton,18.88,42480,465666
2008,Febrero,Exportación,Arabia Saudita,ton,260.687,542447,5845091
2008,Marzo,Exportación,Arabia Saudita,ton,493.253,1294628,13897359
2008,Abril,Exportación,Arabia Saudita,ton,410.24,1118686,11791524
2008,Mayo,Exportación,Arabia Saudita,ton,580.518,1731184,18089024
2008,Junio,Exportación,Arabia Saudita,ton,432.906,1317659,13662635
2008,Julio,Exportación,Arabia Saudita,ton,307.271,909964,9334951
2008,Agosto,Exportación,Arabia Saudita,ton,136.789,412236,4182458
2008,Octubre,Exportación,Arabia Saudita,ton,18.88,59850,725358
2008,Diciembre,Exportación,Arabia Saudita,ton,18.88,59850,799225
2009,Enero,Exportación,Arabia Saudita,ton,74.32,206238,2874586
2009,Marzo,Exportación,Arabia Saudita,ton,19.2,55680,797360
2009,Abril,Exportación,Arabia Saudita,ton,242.82,719029,9680485
2009,Mayo,Exportación,Arabia Saudita,ton,800.97,2549437,33518302
2009,Junio,Exportación,Arabia Saudita,ton,336.251,1086791,14418167
2009,Julio,Exportación,Arabia Saudita,ton,220.01,710929,9423812
2009,Agosto,Exportación,Arabia Saudita,ton,57.344,161997,2098399
2009,Septiembre,Exportación,Arabia Saudita,ton,18.88,53336,717807
2009,Diciembre,Exportación,Arabia Saudita,ton,18.88,64475,816627
2005,Enero,Exportación,Bélgica,ton,22.716,39185,439691
2005,Abril,Exportación,Bélgica,ton,42.824,70439,779601
2005,Mayo,Exportación,Bélgica,ton,61.897,137273,1508810
2005,Junio,Exportación,Bélgica,ton,131.129,224569,2434953
2005,Julio,Exportación,Bélgica,ton,133.807,255678,2738433
2005,Agosto,Exportación,Bélgica,ton,84.625,135973,1441555
2005,Septiembre,Exportación,Bélgica,ton,40.686,79338,848869
2005,Noviembre,Exportación,Bélgica,ton,162.93,326850,3486072
2006,Febrero,Exportación,Bélgica,ton,108.104,204590,2135752
2006,Marzo,Exportación,Bélgica,ton,104.2,174399,1860863
2006,Abril,Exportación,Bélgica,ton,21.003,40956,456426
2006,Mayo,Exportación,Bélgica,ton,108.833,225895,2536556
2006,Junio,Exportación,Bélgica,ton,129.837,266321,3039803
2006,Julio,Exportación,Bélgica,ton,46.44,87004,975596
2006,Agosto,Exportación,Bélgica,ton,100.08,221888,2419685
2006,Octubre,Exportación,Bélgica,ton,47.232,85042,942623
2006,Noviembre,Exportación,Bélgica,ton,21.08,38998,423643
2006,Diciembre,Exportación,Bélgica,ton,168.686,340018,3669543
2007,Enero,Exportación,Bélgica,ton,20.608,52552,576207
2007,Marzo,Exportación,Bélgica,ton,262.462,451589,5033192
2007,Abril,Exportación,Bélgica,ton,324.342,536451,5898981
2007,Mayo,Exportación,Bélgica,ton,42,80430,869217
2007,Junio,Exportación,Bélgica,ton,20.573,52461,563924
2007,Julio,Exportación,Bélgica,ton,64.969,152070,1644020
2007,Agosto,Exportación,Bélgica,ton,58.492,130582,1432002
2007,Septiembre,Exportación,Bélgica,ton,20.06,39618,434558
2007,Noviembre,Exportación,Bélgica,ton,20.797,53028,576987
2007,Diciembre,Exportación,Bélgica,ton,22.661,49741,542470
2008,Enero,Exportación,Bélgica,ton,62.072,150520,1646753
2008,Febrero,Exportación,Bélgica,ton,61.12,148638,1599848
2008,Marzo,Exportación,Bélgica,ton,21,52500,561960
2008,Abril,Exportación,Bélgica,ton,205.3,556165,5856844
2008,Mayo,Exportación,Bélgica,ton,228.72,671924,7011890
2008,Junio,Exportación,Bélgica,ton,145.154,431707,4470068
2008,Julio,Exportación,Bélgica,ton,164.241,471813,4817103
2008,Agosto,Exportación,Bélgica,ton,123.151,363353,3636004
2008,Septiembre,Exportación,Bélgica,ton,102.779,312105,3301323
2008,Noviembre,Exportación,Bélgica,ton,110.303,339913,4422366
2008,Diciembre,Exportación,Bélgica,ton,143.352,454627,6125096
2009,Abril,Exportación,Bélgica,ton,64.555,165050,2205065
2009,Mayo,Exportación,Bélgica,ton,21.6,67392,890976
2009,Junio,Exportación,Bélgica,ton,104.982,301506,4023562
2009,Julio,Exportación,Bélgica,ton,416.487,1220630,16267219
2009,Agosto,Exportación,Bélgica,ton,95.636,274114,3560885
2009,Septiembre,Exportación,Bélgica,ton,21.303,63908,860572
2009,Noviembre,Exportación,Bélgica,ton,19.992,54979,719648
2009,Diciembre,Exportación,Bélgica,ton,88.327,277790,3515655
2005,Enero,Exportación,Belice,ton,0.003,12,135
2007,Noviembre,Exportación,Belice,ton,0.02,36,395
2008,Marzo,Exportación,Belice,ton,0.02,78,846
2008,Junio,Exportación,Belice,ton,0.02,81,837
2007,Agosto,Exportación,Bolivia,ton,0.36,1315,14631
2005,Marzo,Importación,Brasil,ton,2.4,14729,163561
2006,Agosto,Importación,Brasil,ton,0.25,2297,25063
2006,Septiembre,Importación,Brasil,ton,0.225,2218,24225
2006,Octubre,Importación,Brasil,ton,0.5,3632,40019
2006,Diciembre,Importación,Brasil,ton,0.5,3632,39451
2007,Abril,Importación,Brasil,ton,0.5,3632,40648
2007,Junio,Importación,Brasil,ton,0.5,3632,39237
2008,Abril,Importación,Brasil,ton,1,6342,66482
2008,Octubre,Importación,Brasil,ton,0.5,3556,36124
2009,Julio,Importación,Brasil,ton,0.5,3648,48587
2007,Julio,Exportación,Bulgaria,ton,63.72,115121,1239024
2007,Marzo,Exportación,Canadá,ton,0.021,31,342
2007,Junio,Exportación,Canadá,ton,0.155,740,8005
2009,Marzo,Exportación,Canadá,ton,0.065,29,433
2009,Agosto,Exportación,Chile,ton,0.06,39,507
2005,Febrero,Exportación,China,ton,4.64,10672,119028
2006,Abril,Exportación,China,ton,0.006,3,33
2007,Abril,Exportación,China,ton,0.032,50,550
2007,Diciembre,Exportación,China,ton,0.2,1366,14756
2008,Enero,Exportación,China,ton,20.033,49181,538325
2008,Abril,Exportación,China,ton,20.65,57407,605041
2008,Mayo,Exportación,China,ton,20.59,63623,668646
2008,Junio,Exportación,China,ton,40,123600,1273896
2008,Diciembre,Exportación,China,ton,19.994,61781,822392
2009,Febrero,Exportación,China,ton,19.995,61785,897816
2009,Marzo,Exportación,China,ton,25.81,82114,1210944
2009,Abril,Exportación,China,ton,20.01,63832,839761
2009,Junio,Exportación,China,ton,20.3,64757,867724
2009,Agosto,Exportación,China,ton,20.3,64757,841362
2009,Octubre,Exportación,China,ton,40.6,129514,1709921
2008,Marzo,Exportación,Colombia,ton,0.4,1240,13348
2008,Abril,Exportación,Colombia,ton,1,3100,33009
2009,Julio,Exportación,Corea del Sur,ton,0.112,291,4005
2005,Enero,Exportación,Costa Rica,ton,18.6,28272,318433
2005,Mayo,Exportación,Costa Rica,ton,6.06,6680,73290
2005,Octubre,Exportación,Costa Rica,ton,0.01,25,271
2006,Mayo,Exportación,Costa Rica,ton,0.024,2,22
2006,Julio,Exportación,Costa Rica,ton,0.005,5,56
2006,Octubre,Exportación,Costa Rica,ton,0.02,12,133
2007,Febrero,Exportación,Costa Rica,ton,0.006,12,132
2006,Mayo,Exportación,Cuba,ton,0.018,156,1737
2008,Diciembre,Exportación,Cuba,ton,0.006,3,40
2005,Febrero,Exportación,El Salvador,ton,0.499,1248,13942
2005,Marzo,Exportación,El Salvador,ton,1.6,4000,44130
2005,Junio,Exportación,El Salvador,ton,1.6,4000,43333
2005,Julio,Exportación,El Salvador,ton,0.312,1404,15120
2005,Mayo,Exportación,España,ton,64.282,123190,1349417
2005,Junio,Exportación,España,ton,21.325,41688,448761
2005,Octubre,Exportación,España,ton,0.004,9,97
2005,Diciembre,Exportación,España,ton,0.04,98,1056
2006,Febrero,Exportación,España,ton,0.013,73,768
2006,Mayo,Exportación,España,ton,43.8,93294,1011130
2007,Junio,Exportación,España,ton,21.09,37540,409231
2008,Febrero,Exportación,España,ton,0.04,323,3467
2008,Marzo,Exportación,España,ton,46.653,114667,1235843
2008,Abril,Exportación,España,ton,72.008,219615,2297393
2008,Mayo,Exportación,España,ton,72,208080,2159704
2008,Junio,Exportación,España,ton,20.4,60180,619463
2008,Agosto,Exportación,España,ton,20.1,59295,603208
2009,Marzo,Exportación,España,ton,0.052,172,2592
2009,Julio,Exportación,España,ton,23.2,76560,1040221
2009,Agosto,Exportación,España,ton,86.6,264004,3437326
2005,Enero,Exportación,Estados Unidos,ton,72.561,99273,1119864
2005,Febrero,Exportación,Estados Unidos,ton,107.162,159537,1774616
2005,Marzo,Exportación,Estados Unidos,ton,91.011,145465,1617960
2005,Abril,Exportación,Estados Unidos,ton,211.942,343304,3802287
2005,Mayo,Exportación,Estados Unidos,ton,321.753,568773,6267569
2005,Junio,Importación,Estados Unidos,ton,0.011,137,1485
2005,Junio,Exportación,Estados Unidos,ton,126.065,229090,2477258
2005,Julio,Exportación,Estados Unidos,ton,37.473,53334,575131
2005,Agosto,Exportación,Estados Unidos,ton,100.323,154501,1640603
2005,Septiembre,Exportación,Estados Unidos,ton,126.551,177611,1916677
2005,Octubre,Exportación,Estados Unidos,ton,129.947,192685,2095703
2005,Noviembre,Exportación,Estados Unidos,ton,0.732,2453,26116
2005,Diciembre,Exportación,Estados Unidos,ton,53.72,95881,1012953
2006,Enero,Exportación,Estados Unidos,ton,43.652,82235,869928
2006,Febrero,Exportación,Estados Unidos,ton,62.846,116750,1225232
2006,Marzo,Exportación,Estados Unidos,ton,56.667,114636,1216744
2006,Abril,Exportación,Estados Unidos,ton,112.419,213941,2356306
2006,Mayo,Exportación,Estados Unidos,ton,400.33,788407,8785287
2006,Junio,Exportación,Estados Unidos,ton,274.446,546668,6204857
2006,Julio,Exportación,Estados Unidos,ton,166.53,227975,2510629
2006,Agosto,Importación,Estados Unidos,ton,0.084,365,3987
2006,Agosto,Exportación,Estados Unidos,ton,265.981,444938,4830872
2006,Septiembre,Exportación,Estados Unidos,ton,423.317,724653,7952495
2006,Octubre,Exportación,Estados Unidos,ton,283.11,509914,5597255
2006,Noviembre,Importación,Estados Unidos,ton,0.084,367,3988
2006,Noviembre,Exportación,Estados Unidos,ton,336.825,566159,6169853
2006,Diciembre,Importación,Estados Unidos,ton,0.12,525,5702
2006,Diciembre,Exportación,Estados Unidos,ton,208.431,363542,3943505
2007,Enero,Importación,Estados Unidos,ton,0.204,887,9689
2007,Enero,Exportación,Estados Unidos,ton,149.325,279535,3061294
2007,Febrero,Importación,Estados Unidos,ton,0.158,469,5143
2007,Febrero,Exportación,Estados Unidos,ton,117.305,197622,2175835
2007,Marzo,Importación,Estados Unidos,ton,0.336,1427,15963
2007,Marzo,Exportación,Estados Unidos,ton,252.963,425001,4731285
2007,Abril,Importación,Estados Unidos,ton,0.18,661,7266
2007,Abril,Exportación,Estados Unidos,ton,259.438,406055,4467866
2007,Mayo,Importación,Estados Unidos,ton,0.408,1785,19378
2007,Mayo,Exportación,Estados Unidos,ton,756.739,1429305,15506689
2007,Junio,Exportación,Estados Unidos,ton,437.375,805631,8739793
2007,Julio,Exportación,Estados Unidos,ton,207.964,350487,3777998
2007,Agosto,Importación,Estados Unidos,ton,0.144,622,6837
2007,Agosto,Exportación,Estados Unidos,ton,363.869,535933,5900310
2007,Septiembre,Importación,Estados Unidos,ton,0.171,736,8173
2007,Septiembre,Exportación,Estados Unidos,ton,304.608,446771,4941320
2007,Octubre,Importación,Estados Unidos,ton,0.108,477,5129
2007,Octubre,Exportación,Estados Unidos,ton,214.633,352633,3823820
2007,Noviembre,Importación,Estados Unidos,ton,0.12,521,5697
2007,Noviembre,Exportación,Estados Unidos,ton,114.119,200457,2199305
2007,Diciembre,Importación,Estados Unidos,ton,0.449,1985,21546
2007,Diciembre,Exportación,Estados Unidos,ton,32.781,66431,721518
2008,Enero,Importación,Estados Unidos,ton,0.168,736,7981
2008,Enero,Exportación,Estados Unidos,ton,68.028,135786,1484361
2008,Febrero,Exportación,Estados Unidos,ton,112.426,230229,2477296
2008,Marzo,Exportación,Estados Unidos,ton,36.941,73226,785279
2008,Abril,Importación,Estados Unidos,ton,0.601,2713,28623
2008,Abril,Exportación,Estados Unidos,ton,315.837,777580,8170634
2008,Mayo,Importación,Estados Unidos,ton,0.009,113,1173
2008,Mayo,Exportación,Estados Unidos,ton,349.571,939426,9829036
2008,Junio,Exportación,Estados Unidos,ton,231.884,649725,6708973
2008,Julio,Exportación,Estados Unidos,ton,86.941,234382,2403498
2008,Agosto,Exportación,Estados Unidos,ton,140.359,425400,4272011
2008,Septiembre,Exportación,Estados Unidos,ton,37.35,97711,1049382
2008,Octubre,Exportación,Estados Unidos,ton,77.149,149774,1847367
2008,Noviembre,Exportación,Estados Unidos,ton,7.202,16469,212362
2008,Diciembre,Exportación,Estados Unidos,ton,21.955,57883,787198
2009,Enero,Exportación,Estados Unidos,ton,43.354,110718,1531942
2009,Febrero,Importación,Estados Unidos,ton,0.004,24,349
2009,Febrero,Exportación,Estados Unidos,ton,58.402,169954,2438807
2009,Marzo,Exportación,Estados Unidos,ton,65.873,171963,2532417
2009,Abril,Importación,Estados Unidos,ton,0.004,31,422
2009,Abril,Exportación,Estados Unidos,ton,322.394,962850,12973049
2009,Mayo,Exportación,Estados Unidos,ton,414.814,1205706,16054481
2009,Junio,Exportación,Estados Unidos,ton,167.495,451930,6033203
2009,Julio,Exportación,Estados Unidos,ton,79.543,219207,2926458
2009,Agosto,Exportación,Estados Unidos,ton,31.287,64711,833113
2009,Septiembre,Exportación,Estados Unidos,ton,114.061,272303,3656687
2009,Octubre,Exportación,Estados Unidos,ton,109.282,308102,4077635
2009,Noviembre,Exportación,Estados Unidos,ton,185.805,495576,6535517
2009,Diciembre,Importación,Estados Unidos,ton,0.075,750,9740
2009,Diciembre,Exportación,Estados Unidos,ton,54.33,147018,1890495
2005,Marzo,Exportación,Filipinas,ton,20.3,44895,501742
2005,Septiembre,Exportación,Filipinas,ton,20.59,45133,483284
2008,Mayo,Exportación,Filipinas,ton,1.16,2604,27413
2005,Febrero,Exportación,Francia,ton,21.672,38359,428182
2005,Marzo,Exportación,Francia,ton,22.32,39506,435281
2005,Mayo,Exportación,Francia,ton,3,8640,94421
2006,Junio,Exportación,Francia,ton,5,12500,141067
2006,Octubre,Exportación,Francia,ton,0.098,69,763
2007,Abril,Importación,Francia,ton,0.6,12207,132517
2007,Mayo,Exportación,Francia,ton,5,12500,135223
2007,Junio,Exportación,Francia,ton,41.4,79695,868631
2007,Julio,Importación,Francia,ton,0.048,1056,11597
2007,Julio,Exportación,Francia,ton,21.24,50976,548706
2007,Agosto,Exportación,Francia,ton,19.783,46319,515127
2007,Octubre,Importación,Francia,ton,0.06,1073,11831
2008,Mayo,Exportación,Francia,ton,42.266,131940,1382253
2008,Agosto,Exportación,Francia,ton,9,28800,285638
2008,Octubre,Exportación,Francia,ton,0.113,142,1800
2009,Enero,Exportación,Francia,ton,20.06,63691,881420
2009,Febrero,Exportación,Francia,ton,42.029,133992,1941922
2009,Junio,Exportación,Francia,ton,20.875,79325,1049763
2009,Julio,Exportación,Francia,ton,0,1,13
2006,Abril,Exportación,Guatemala,ton,0.025,587,6426
2005,Enero,Exportación,Honduras,ton,0.198,416,4696
2005,Noviembre,Exportación,Honduras,ton,0.776,2087,22323
2006,Abril,Exportación,Honduras,ton,0.908,3336,36341
2006,Junio,Exportación,Honduras,ton,0.468,1634,18700
2006,Agosto,Exportación,Honduras,ton,0.504,1537,16589
2006,Noviembre,Exportación,Honduras,ton,0.448,1419,15612
2006,Diciembre,Exportación,Honduras,ton,0.603,2273,24529
2007,Mayo,Exportación,Honduras,ton,0.677,2220,24015
2007,Octubre,Exportación,Honduras,ton,0.181,665,7269
2007,Noviembre,Exportación,Honduras,ton,0.45,1336,14578
2008,Abril,Exportación,Honduras,ton,0.252,1105,11663
2008,Mayo,Exportación,Honduras,ton,0.336,1246,12959
2008,Junio,Exportación,Honduras,ton,0.786,3034,31538
2008,Julio,Exportación,Honduras,ton,0.288,1079,10856
2009,Noviembre,Exportación,Honduras,ton,2.76,11333,147898
2007,Junio,Exportación,Irlanda,ton,21.09,42180,458332
2006,Mayo,Exportación,Islas Vírgenes (EU),ton,21.58,34744,388907
2006,Agosto,Exportación,Islas Vírgenes (Reino Unido),ton,21.6,39960,435352
2006,Septiembre,Exportación,Islas Vírgenes (Reino Unido),ton,21.6,39312,429861
2005,Mayo,Exportación,Italia,ton,20.776,40513,443099
2005,Junio,Exportación,Italia,ton,41.535,80992,879141
2005,Julio,Exportación,Italia,ton,21.129,20875,224932
2005,Agosto,Exportación,Italia,ton,20.588,40146,434191
2005,Septiembre,Exportación,Italia,ton,15.396,29252,313681
2006,Enero,Exportación,Italia,ton,0.002,10,106
2006,Junio,Exportación,Italia,ton,33.135,72143,821197
2006,Julio,Exportación,Italia,ton,20.057,45127,490567
2006,Octubre,Importación,Italia,ton,0.085,3261,35935
2006,Octubre,Exportación,Italia,ton,20.664,51660,559421
2007,Mayo,Exportación,Italia,ton,21,30450,330422
2007,Julio,Exportación,Italia,ton,53.143,122485,1319139
2007,Agosto,Exportación,Italia,ton,20.82,48927,534640
2008,Julio,Exportación,Italia,ton,20.801,56163,582365
2009,Febrero,Exportación,Italia,ton,19.282,72308,1073976
2009,Septiembre,Exportación,Italia,ton,10.74,35441,469873
2005,Febrero,Exportación,Japón,ton,0.04,290,3204
2005,Agosto,Exportación,Japón,ton,20.1,48240,511537
2006,Julio,Exportación,Japón,ton,20.1,48240,531967
2006,Agosto,Exportación,Japón,ton,0.617,5500,59837
2007,Marzo,Exportación,Japón,ton,0.033,17,190
2007,Mayo,Exportación,Japón,ton,43.62,78516,846426
2007,Junio,Exportación,Japón,ton,59.932,142039,1552586
2007,Julio,Exportación,Japón,ton,20.1,47235,509326
2007,Septiembre,Exportación,Japón,ton,0.014,5,56
2007,Octubre,Exportación,Japón,ton,0.003,3,33
2008,Febrero,Exportación,Japón,ton,0,1,11
2008,Junio,Exportación,Japón,ton,60.3,192960,2000127
2008,Julio,Exportación,Japón,ton,20.546,48591,487193
2008,Agosto,Exportación,Japón,ton,79.968,272727,2768271
2008,Septiembre,Exportación,Japón,ton,30.3,105834,1119383
2009,Marzo,Exportación,Japón,ton,20.543,44681,632147
2009,Abril,Exportación,Japón,ton,72.107,198294,2606713
2009,Junio,Exportación,Japón,ton,1.016,7922,106152
2009,Julio,Exportación,Japón,ton,0.238,1804,23763
2009,Agosto,Exportación,Japón,ton,60.3,214065,2815561
2005,Julio,Exportación,Marruecos,ton,20.4,41310,443785
2007,Agosto,Exportación,Mauritania,ton,0,13,144
2005,Febrero,Exportación,Países Bajos,ton,20.659,44417,495396
2005,Junio,Exportación,Países Bajos,ton,20.88,34452,374314
2006,Mayo,Exportación,Países Bajos,ton,41.7,82094,889743
2006,Agosto,Exportación,Países Bajos,ton,87.6,153300,1675338
2006,Septiembre,Exportación,Países Bajos,ton,21.6,36720,398184
2006,Octubre,Exportación,Países Bajos,ton,110.079,214654,2319625
2007,Febrero,Exportación,Países Bajos,ton,0.519,143,1573
2007,Junio,Exportación,Países Bajos,ton,112.2,197286,2135288
2007,Julio,Exportación,Países Bajos,ton,104.355,183047,1971930
2007,Agosto,Exportación,Países Bajos,ton,81.6,142800,1588122
2008,Marzo,Exportación,Países Bajos,ton,95.2,271320,2896287
2005,Enero,Exportación,Países no Identificados,ton,0.063,86,968
2005,Febrero,Exportación,Países no Identificados,ton,0.18,652,7272
2005,Marzo,Exportación,Países no Identificados,ton,0.06,217,2425
2005,Abril,Exportación,Países no Identificados,ton,0.06,218,2420
2005,Mayo,Exportación,Países no Identificados,ton,0.276,1018,11146
2005,Junio,Exportación,Países no Identificados,ton,0.084,312,3394
2005,Octubre,Exportación,Países no Identificados,ton,0.132,494,5332
2006,Febrero,Exportación,Países no Identificados,ton,0.258,971,10177
2006,Marzo,Exportación,Países no Identificados,ton,0.204,775,8231
2006,Abril,Exportación,Países no Identificados,ton,0.48,1770,19376
2006,Mayo,Exportación,Países no Identificados,ton,0.24,875,9687
2006,Septiembre,Exportación,Países no Identificados,ton,0.735,735,8112
2006,Octubre,Exportación,Países no Identificados,ton,0.099,1115,12293
2006,Noviembre,Exportación,Países no Identificados,ton,0.116,590,6440
2006,Diciembre,Exportación,Países no Identificados,ton,0.183,1279,13891
2007,Enero,Exportación,Países no Identificados,ton,0.162,1775,19500
2007,Febrero,Exportación,Países no Identificados,ton,0.11,333,3652
2007,Marzo,Exportación,Países no Identificados,ton,0.213,2535,28261
2007,Abril,Exportación,Países no Identificados,ton,0.098,1142,12577
2007,Mayo,Exportación,Países no Identificados,ton,0.188,2274,24566
2007,Junio,Exportación,Países no Identificados,ton,0.158,1977,21608
2007,Julio,Exportación,Países no Identificados,ton,0.148,1842,19880
2007,Agosto,Exportación,Países no Identificados,ton,0.139,1747,19682
2007,Septiembre,Exportación,Países no Identificados,ton,0.154,1960,21704
2007,Octubre,Exportación,Países no Identificados,ton,0.111,1647,17866
2007,Noviembre,Exportación,Países no Identificados,ton,0.126,1590,17385
2007,Diciembre,Exportación,Países no Identificados,ton,0.164,2050,22178
2008,Enero,Exportación,Países no Identificados,ton,0.193,2429,26509
2008,Febrero,Exportación,Países no Identificados,ton,0.171,2144,23052
2008,Marzo,Exportación,Países no Identificados,ton,0.155,1946,21009
2008,Abril,Exportación,Países no Identificados,ton,0.154,1945,20409
2008,Mayo,Exportación,Países no Identificados,ton,0.274,3433,35990
2008,Junio,Exportación,Países no Identificados,ton,0.256,3205,33418
2008,Julio,Exportación,Países no Identificados,ton,0.158,1980,20379
2008,Agosto,Exportación,Países no Identificados,ton,0.08,995,10108
2008,Septiembre,Exportación,Países no Identificados,ton,0.009,147,1543
2008,Octubre,Exportación,Países no Identificados,ton,0.001,25,326
2008,Noviembre,Exportación,Países no Identificados,ton,0.001,43,559
2008,Diciembre,Exportación,Países no Identificados,ton,0.011,47,635
2009,Enero,Exportación,Países no Identificados,ton,0.002,28,384
2009,Febrero,Exportación,Países no Identificados,ton,0.003,52,741
2009,Marzo,Exportación,Países no Identificados,ton,0.004,85,1285
2009,Abril,Exportación,Países no Identificados,ton,0,8,105
2009,Mayo,Exportación,Países no Identificados,ton,0.001,33,432
2009,Julio,Exportación,Países no Identificados,ton,0.001,8,107
2009,Septiembre,Exportación,Países no Identificados,ton,0.001,16,213
2009,Octubre,Exportación,Países no Identificados,ton,0.001,8,108
2009,Noviembre,Exportación,Países no Identificados,ton,0.001,8,105
2009,Diciembre,Exportación,Países no Identificados,ton,0.001,8,104
2006,Julio,Exportación,Panamá,ton,12.68,12000,130745
2008,Diciembre,Exportación,Portugal,ton,0.006,21,278
2009,Agosto,Exportación,Portugal,ton,80.4,258888,3422268
2005,Enero,Exportación,Reino Unido,ton,85.76,131084,1478553
2005,Febrero,Exportación,Reino Unido,ton,104.1,155145,1725839
2005,Marzo,Exportación,Reino Unido,ton,104.79,162359,1819359
2005,Abril,Exportación,Reino Unido,ton,167.903,256955,2857002
2005,Mayo,Exportación,Reino Unido,ton,560.745,916419,10079706
2005,Junio,Exportación,Reino Unido,ton,994.149,1290814,13975793
2005,Julio,Exportación,Reino Unido,ton,406.721,640802,6860693
2005,Agosto,Exportación,Reino Unido,ton,180.913,277937,2948478
2005,Septiembre,Exportación,Reino Unido,ton,62.06,96251,1028496
2005,Octubre,Exportación,Reino Unido,ton,126.577,204444,2211122
2005,Noviembre,Exportación,Reino Unido,ton,128.763,216653,2316150
2005,Diciembre,Exportación,Reino Unido,ton,21,33180,354797
2006,Enero,Exportación,Reino Unido,ton,21,33180,350819
2006,Febrero,Exportación,Reino Unido,ton,101.98,164264,1715898
2006,Marzo,Exportación,Reino Unido,ton,269.604,463807,4995087
2006,Abril,Exportación,Reino Unido,ton,168.159,318760,3526731
2006,Mayo,Exportación,Reino Unido,ton,692.92,1246635,13916672
2006,Junio,Exportación,Reino Unido,ton,647.145,1170177,13334522
2006,Julio,Exportación,Reino Unido,ton,714.258,1309723,14450289
2006,Agosto,Exportación,Reino Unido,ton,455.503,781393,8507253
2006,Septiembre,Exportación,Reino Unido,ton,63.2,106070,1160931
2006,Octubre,Exportación,Reino Unido,ton,82.6,137949,1513756
2006,Noviembre,Exportación,Reino Unido,ton,89.962,176590,1947108
2006,Diciembre,Exportación,Reino Unido,ton,66.463,124002,1359003
2007,Enero,Exportación,Reino Unido,ton,87.994,147574,1605806
2007,Febrero,Exportación,Reino Unido,ton,189,304054,3342398
2007,Marzo,Exportación,Reino Unido,ton,278.659,442607,4934522
2007,Abril,Exportación,Reino Unido,ton,297.15,452686,4971556
2007,Mayo,Exportación,Reino Unido,ton,1106.656,1882951,20368812
2007,Junio,Exportación,Reino Unido,ton,1161.297,2028576,22041896
2007,Julio,Exportación,Reino Unido,ton,882.439,1542731,16639125
2007,Agosto,Exportación,Reino Unido,ton,526.624,938039,10381353
2007,Septiembre,Exportación,Reino Unido,ton,148.735,260636,2873262
2007,Octubre,Exportación,Reino Unido,ton,103.745,185305,2000411
2007,Noviembre,Exportación,Reino Unido,ton,22.512,51778,566337
2007,Diciembre,Exportación,Reino Unido,ton,87.743,188726,2042783
2008,Enero,Exportación,Reino Unido,ton,210.353,425565,4639850
2008,Febrero,Exportación,Reino Unido,ton,210.795,444746,4786869
2008,Marzo,Exportación,Reino Unido,ton,484.16,1102518,11841138
2008,Abril,Exportación,Reino Unido,ton,1052.377,2925629,30804934
2008,Mayo,Exportación,Reino Unido,ton,449.583,1334252,13927623
2008,Junio,Exportación,Reino Unido,ton,259.562,767509,7919780
2008,Julio,Exportación,Reino Unido,ton,663.164,1963126,20127670
2008,Agosto,Exportación,Reino Unido,ton,440.239,1292102,13111240
2008,Septiembre,Exportación,Reino Unido,ton,129.281,409495,4304097
2008,Octubre,Exportación,Reino Unido,ton,61.972,200037,2380798
2008,Noviembre,Exportación,Reino Unido,ton,43.679,143896,1925216
2008,Diciembre,Exportación,Reino Unido,ton,86.423,265080,3513913
2009,Enero,Exportación,Reino Unido,ton,170.731,471763,6603467
2009,Febrero,Exportación,Reino Unido,ton,150.566,412005,6071007
2009,Marzo,Exportación,Reino Unido,ton,250.257,660904,9612113
