Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2018,7,Chiapas,25,Tapachula,40,Huixtla,1,Abeja,7,Miel,25.035,0,40.64,1017.504,0
2018,7,Chiapas,25,Tapachula,51,Mapastepec,1,Abeja,7,Miel,16.365,0,40.67,665.593,0
2018,7,Chiapas,25,Tapachula,54,Mazatán,1,Abeja,7,Miel,21.82,0,40.95,893.546,0
2018,7,Chiapas,25,Tapachula,87,Suchiate,1,Abeja,7,Miel,12.265,0,40.88,501.45,0
2018,7,Chiapas,25,Tapachula,89,Tapachula,1,Abeja,7,Miel,96.05,0,41.01,3938.705,0
2018,7,Chiapas,25,Tapachula,102,Tuxtla Chico,1,Abeja,7,Miel,23.88,0,41.13,982.244,0
2018,7,Chiapas,25,Tapachula,103,Tuzantán,1,Abeja,7,Miel,20.14,0,40.59,817.524,0
2018,7,Chiapas,25,Tapachula,105,Unión Juárez,1,Abeja,7,Miel,6.916,0,40.85,282.532,0
2018,7,Chiapas,25,Tapachula,71,Villa Comaltitlán,1,Abeja,7,Miel,13.875,0,40.41,560.621,0
2018,7,Chiapas,26,Tonalá,9,Arriaga,1,Abeja,7,Miel,6.999,0,40.64,284.459,0
2018,7,Chiapas,26,Tonalá,69,Pijijiapan,1,Abeja,7,Miel,22.04,0,39.87,878.65,0
2018,7,Chiapas,26,Tonalá,97,Tonalá,1,Abeja,7,Miel,47.5,0,40.47,1922.5,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,2,Acala,1,Abeja,7,Miel,57.16,0,40.94,2340.1,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,12,Berriozábal,1,Abeja,7,Miel,7.099,0,41.35,293.529,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,27,Chiapa de Corzo,1,Abeja,7,Miel,122.507,0,40.81,4999.937,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,28,Chiapilla,1,Abeja,7,Miel,11.405,0,40.34,460.1,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,29,Chicoasén,1,Abeja,7,Miel,1.994,0,40.59,80.943,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,17,Cintalapa,1,Abeja,7,Miel,23.55,0,51.68,1217.11,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,44,Ixtapa,1,Abeja,7,Miel,11.3,0,40.79,460.93,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,46,Jiquipilas,1,Abeja,7,Miel,24.75,0,51.64,1278.06,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,58,Nicolás Ruíz,1,Abeja,7,Miel,65.935,0,41.33,2725.268,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,61,Ocozocoautla de Espinosa,1,Abeja,7,Miel,142.83,0,40.69,5811.92,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,79,San Fernando,1,Abeja,7,Miel,27.95,0,40.69,1137.4,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,85,Soyaló,1,Abeja,7,Miel,10.925,0,40.69,444.56,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,86,Suchiapa,1,Abeja,7,Miel,82.625,0,40.68,3361.44,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,98,Totolapa,1,Abeja,7,Miel,15.47,0,40.47,626.03,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,101,Tuxtla Gutiérrez,1,Abeja,7,Miel,14.19,0,40.39,573.1,0
2018,7,Chiapas,18,Tuxtla Gutiérrez,106,Venustiano Carranza,1,Abeja,7,Miel,105.62,0,42.22,4458.97,0
2018,7,Chiapas,21,Villa Flores,8,Angel Albino Corzo,1,Abeja,2,Cera,1.513,0,45.77,69.25,0
2018,7,Chiapas,21,Villa Flores,8,Angel Albino Corzo,1,Abeja,7,Miel,33.118,0,49.23,1630.382,0
2018,7,Chiapas,21,Villa Flores,20,La Concordia,1,Abeja,2,Cera,1.902,0,58.21,110.715,0
2018,7,Chiapas,21,Villa Flores,20,La Concordia,1,Abeja,7,Miel,58.182,0,49.02,2851.968,0
2018,7,Chiapas,21,Villa Flores,117,Montecristo de Guerrero,1,Abeja,2,Cera,0.74,0,30.3,22.422,0
2018,7,Chiapas,21,Villa Flores,117,Montecristo de Guerrero,1,Abeja,7,Miel,15.96,0,56.13,895.79,0
2018,7,Chiapas,21,Villa Flores,107,Villa Corzo,1,Abeja,2,Cera,2.921,0,67.69,197.722,0
2018,7,Chiapas,21,Villa Flores,107,Villa Corzo,1,Abeja,7,Miel,100.157,0,49.05,4912.483,0
2018,7,Chiapas,21,Villa Flores,108,Villaflores,1,Abeja,2,Cera,2.88,0,59.93,172.598,0
2018,7,Chiapas,21,Villa Flores,108,Villaflores,1,Abeja,7,Miel,126.54,0,47.86,6056.57,0
2018,8,Chihuahua,36,Bajo Río Conchos,52,Ojinaga,1,Abeja,7,Miel,16,0,50,800,0
2018,8,Chihuahua,35,Chihuahua,2,Aldama,1,Abeja,7,Miel,15.435,0,47.25,729.363,0
2018,8,Chihuahua,35,Chihuahua,19,Chihuahua,1,Abeja,7,Miel,19.01,0,46.9,891.638,0
2018,8,Chihuahua,35,Chihuahua,24,Santa Isabel,1,Abeja,7,Miel,10.124,0,47.19,477.714,0
2018,8,Chihuahua,33,Cuauhtémoc,12,Carichí,1,Abeja,7,Miel,6.6,0,45,297,0
2018,8,Chihuahua,33,Cuauhtémoc,18,Cusihuiriachi,1,Abeja,7,Miel,1.744,0,50,87.2,0
2018,8,Chihuahua,40,Delicias,21,Delicias,1,Abeja,7,Miel,75.6,0,46.67,3528,0
2018,8,Chihuahua,40,Delicias,38,Julimes,1,Abeja,7,Miel,0.1,0,48.9,4.89,0
2018,8,Chihuahua,40,Delicias,16,La Cruz,1,Abeja,7,Miel,23,0,47.95,1102.936,0
2018,8,Chihuahua,40,Delicias,45,Meoqui,1,Abeja,7,Miel,94.527,0,47.43,4483.75,0
2018,8,Chihuahua,40,Delicias,55,Rosales,1,Abeja,7,Miel,106.005,0,47.41,5025.23,0
2018,8,Chihuahua,40,Delicias,62,Saucillo,1,Abeja,7,Miel,25,0,47.97,1199.142,0
2018,8,Chihuahua,34,Papigochi,31,Guerrero,1,Abeja,7,Miel,8.984,0,59.82,537.44,0
2018,8,Chihuahua,39,Parral,3,Allende,1,Abeja,2,Cera,0.357,0,61,21.777,0
2018,8,Chihuahua,39,Parral,3,Allende,1,Abeja,7,Miel,7.087,0,50,354.35,0
2018,8,Chihuahua,39,Parral,32,Hidalgo del Parral,1,Abeja,2,Cera,0.148,0,58,8.584,0
2018,8,Chihuahua,39,Parral,32,Hidalgo del Parral,1,Abeja,7,Miel,1.492,0,50,74.6,0
2018,8,Chihuahua,39,Parral,67,Valle de Zaragoza,1,Abeja,2,Cera,2.32,0,55,127.6,0
2018,8,Chihuahua,39,Parral,67,Valle de Zaragoza,1,Abeja,7,Miel,23.872,0,45,1074.24,0
2018,8,Chihuahua,41,Río Florido,36,Jiménez,1,Abeja,7,Miel,15.894,0,44.81,712.26,0
2018,9,Ciudad de México,42,Xochimilco,10,Álvaro Obregón,1,Abeja,7,Miel,4.3,0,54.25,233.275,0
2018,9,Ciudad de México,42,Xochimilco,4,Cuajimalpa de Morelos,1,Abeja,7,Miel,0.42,0,54.04,22.697,0
2018,9,Ciudad de México,42,Xochimilco,8,La Magdalena Contreras,1,Abeja,7,Miel,0.6,0,54.33,32.598,0
2018,9,Ciudad de México,42,Xochimilco,9,Milpa Alta,1,Abeja,7,Miel,32.1,0,51,1637.1,0
2018,9,Ciudad de México,42,Xochimilco,11,Tláhuac,1,Abeja,7,Miel,15.35,0,51,782.85,0
2018,9,Ciudad de México,42,Xochimilco,12,Tlalpan,1,Abeja,7,Miel,6.9,0,53.53,369.357,0
2018,9,Ciudad de México,42,Xochimilco,13,Xochimilco,1,Abeja,7,Miel,37,0,51.68,1912.16,0
2018,5,Coahuila,12,Acuña,3,Allende,1,Abeja,7,Miel,2.2,0,52,114.4,0
2018,5,Coahuila,14,Frontera,8,Escobedo,1,Abeja,7,Miel,1.32,0,52,68.64,0
2018,5,Coahuila,14,Frontera,21,Nadadores,1,Abeja,7,Miel,1.815,0,52,94.38,0
2018,5,Coahuila,14,Frontera,31,San Buenaventura,1,Abeja,7,Miel,21.515,0,52,1118.78,0
2018,5,Coahuila,192,Laguna-Coahuila,9,Francisco I. Madero,1,Abeja,2,Cera,0.136,0,68.01,9.249,0
2018,5,Coahuila,192,Laguna-Coahuila,9,Francisco I. Madero,1,Abeja,7,Miel,2.579,0,55.64,143.496,0
2018,5,Coahuila,192,Laguna-Coahuila,17,Matamoros,1,Abeja,2,Cera,1.75,0,83.19,145.583,0
2018,5,Coahuila,192,Laguna-Coahuila,17,Matamoros,1,Abeja,7,Miel,33.43,0,51.33,1715.962,0
2018,5,Coahuila,192,Laguna-Coahuila,33,San Pedro,1,Abeja,2,Cera,0.684,0,74.12,50.698,0
2018,5,Coahuila,192,Laguna-Coahuila,33,San Pedro,1,Abeja,7,Miel,12.88,0,54.62,703.506,0
2018,5,Coahuila,192,Laguna-Coahuila,35,Torreón,1,Abeja,2,Cera,4.603,0,77.96,358.85,0
2018,5,Coahuila,192,Laguna-Coahuila,35,Torreón,1,Abeja,7,Miel,88.77,0,50,4438.5,0
2018,5,Coahuila,192,Laguna-Coahuila,36,Viesca,1,Abeja,2,Cera,0.104,0,75.77,7.88,0
2018,5,Coahuila,192,Laguna-Coahuila,36,Viesca,1,Abeja,7,Miel,1.98,0,55.79,110.464,0
2018,5,Coahuila,13,Sabinas,26,Progreso,1,Abeja,7,Miel,0.18,0,52,9.36,0
2018,5,Coahuila,13,Sabinas,28,Sabinas,1,Abeja,7,Miel,1.7,0,48,81.6,0
2018,5,Coahuila,13,Sabinas,32,San Juan de Sabinas,1,Abeja,7,Miel,2,0,50,100,0
2018,5,Coahuila,15,Saltillo,4,Arteaga,1,Abeja,2,Cera,0.13,0,89.32,11.611,0
2018,5,Coahuila,15,Saltillo,4,Arteaga,1,Abeja,7,Miel,10.228,0,54,552.312,0
2018,5,Coahuila,15,Saltillo,11,General Cepeda,1,Abeja,2,Cera,0.013,0,96.54,1.255,0
2018,5,Coahuila,15,Saltillo,11,General Cepeda,1,Abeja,7,Miel,1.279,0,56,71.624,0
2018,5,Coahuila,15,Saltillo,24,Parras,1,Abeja,2,Cera,0.131,0,95.79,12.548,0
2018,5,Coahuila,15,Saltillo,24,Parras,1,Abeja,7,Miel,11.337,0,56,634.872,0
2018,5,Coahuila,15,Saltillo,30,Saltillo,1,Abeja,2,Cera,0.4,0,88.52,35.406,0
2018,5,Coahuila,15,Saltillo,30,Saltillo,1,Abeja,7,Miel,25.434,0,53,1348.002,0
2018,6,Colima,16,Colima,2,Colima,1,Abeja,2,Cera,3.593,0,96.75,347.623,0
2018,6,Colima,16,Colima,2,Colima,1,Abeja,7,Miel,71.428,0,47.25,3374.973,0
2018,6,Colima,16,Colima,3,Comala,1,Abeja,2,Cera,0.36,0,64.78,23.321,0
2018,6,Colima,16,Colima,3,Comala,1,Abeja,7,Miel,7.428,0,50.15,372.514,0
2018,6,Colima,16,Colima,4,Coquimatlán,1,Abeja,2,Cera,1.809,0,97.27,175.961,0
2018,6,Colima,16,Colima,4,Coquimatlán,1,Abeja,7,Miel,35.952,0,47.98,1724.977,0
2018,6,Colima,16,Colima,5,Cuauhtémoc,1,Abeja,2,Cera,5.815,0,64.61,375.707,0
2018,6,Colima,16,Colima,5,Cuauhtémoc,1,Abeja,7,Miel,117.305,0,45.57,5345.589,0
2018,6,Colima,16,Colima,8,Minatitlán,1,Abeja,2,Cera,1.726,0,64.01,110.481,0
2018,6,Colima,16,Colima,8,Minatitlán,1,Abeja,7,Miel,37.457,0,49.85,1867.231,0
2018,6,Colima,16,Colima,10,Villa de Álvarez,1,Abeja,2,Cera,1.662,0,96.98,161.181,0
2018,6,Colima,16,Colima,10,Villa de Álvarez,1,Abeja,7,Miel,33.408,0,48.92,1634.195,0
2018,6,Colima,17,Tecomán,1,Armería,1,Abeja,2,Cera,0.816,0,93.54,76.329,0
2018,6,Colima,17,Tecomán,1,Armería,1,Abeja,7,Miel,41.625,0,45.48,1893.105,0
2018,6,Colima,17,Tecomán,7,Manzanillo,1,Abeja,2,Cera,0.071,0,98.49,6.993,0
2018,6,Colima,17,Tecomán,7,Manzanillo,1,Abeja,7,Miel,1.762,0,50.38,88.774,0
2018,6,Colima,17,Tecomán,9,Tecomán,1,Abeja,2,Cera,3.888,0,94.77,368.466,0
2018,6,Colima,17,Tecomán,9,Tecomán,1,Abeja,7,Miel,126.414,0,45.98,5812.516,0
2018,10,Durango,43,Durango,1,Canatlán,1,Abeja,2,Cera,7.771,0,93.38,725.656,0
2018,10,Durango,43,Durango,1,Canatlán,1,Abeja,7,Miel,116.575,0,51,5945.325,0
2018,10,Durango,43,Durango,5,Durango,1,Abeja,2,Cera,5.104,0,73.16,373.409,0
2018,10,Durango,43,Durango,5,Durango,1,Abeja,7,Miel,76.568,0,53.53,4098.685,0
2018,10,Durango,43,Durango,14,Mezquital,1,Abeja,2,Cera,0.075,0,97.76,7.332,0
2018,10,Durango,43,Durango,14,Mezquital,1,Abeja,7,Miel,1.125,0,55.55,62.494,0
2018,10,Durango,43,Durango,16,Nombre de Dios,1,Abeja,2,Cera,0.655,0,51.01,33.412,0
2018,10,Durango,43,Durango,16,Nombre de Dios,1,Abeja,7,Miel,98.45,0,58.32,5741.604,0
2018,10,Durango,43,Durango,39,Nuevo Ideal,1,Abeja,2,Cera,1.511,0,93.41,141.143,0
2018,10,Durango,43,Durango,39,Nuevo Ideal,1,Abeja,7,Miel,22.675,0,51,1156.425,0
2018,10,Durango,43,Durango,22,Poanas,1,Abeja,2,Cera,1.142,0,67.5,77.085,0
2018,10,Durango,43,Durango,22,Poanas,1,Abeja,7,Miel,17.031,0,56.32,959.186,0
2018,10,Durango,43,Durango,33,Súchil,1,Abeja,2,Cera,0.178,0,61.69,10.981,0
2018,10,Durango,43,Durango,33,Súchil,1,Abeja,7,Miel,2.667,0,60.33,160.9,0
2018,10,Durango,43,Durango,38,Vicente Guerrero,1,Abeja,2,Cera,0.678,0,60,40.68,0
2018,10,Durango,43,Durango,38,Vicente Guerrero,1,Abeja,7,Miel,9.99,0,60.55,604.895,0
2018,10,Durango,45,Guadalupe Victoria,3,Coneto de Comonfort,1,Abeja,2,Cera,0.078,0,71.5,5.577,0
2018,10,Durango,45,Guadalupe Victoria,3,Coneto de Comonfort,1,Abeja,7,Miel,1.174,0,55.13,64.723,0
2018,10,Durango,45,Guadalupe Victoria,4,Cuencamé,1,Abeja,2,Cera,0.372,0,71.15,26.468,0
2018,10,Durango,45,Guadalupe Victoria,4,Cuencamé,1,Abeja,7,Miel,5.696,0,60.32,343.583,0
2018,10,Durango,45,Guadalupe Victoria,8,Guadalupe Victoria,1,Abeja,2,Cera,0.406,0,72.5,29.435,0
2018,10,Durango,45,Guadalupe Victoria,8,Guadalupe Victoria,1,Abeja,7,Miel,6.127,0,60,367.62,0
2018,10,Durango,45,Guadalupe Victoria,20,Pánuco de Coronado,1,Abeja,2,Cera,0.187,0,70.57,13.197,0
2018,10,Durango,45,Guadalupe Victoria,20,Pánuco de Coronado,1,Abeja,7,Miel,2.811,0,55.45,155.87,0
2018,10,Durango,45,Guadalupe Victoria,21,Peñón Blanco,1,Abeja,2,Cera,1.37,0,71.3,97.681,0
2018,10,Durango,45,Guadalupe Victoria,21,Peñón Blanco,1,Abeja,7,Miel,20.562,0,53.03,1090.403,0
2018,10,Durango,45,Guadalupe Victoria,28,San Juan del Río,1,Abeja,2,Cera,0.146,0,72.5,10.585,0
2018,10,Durango,45,Guadalupe Victoria,28,San Juan del Río,1,Abeja,7,Miel,2.195,0,56.68,124.413,0
2018,10,Durango,45,Guadalupe Victoria,31,Santa Clara,1,Abeja,2,Cera,0.281,0,71.23,20.016,0
2018,10,Durango,45,Guadalupe Victoria,31,Santa Clara,1,Abeja,7,Miel,4.219,0,55.02,232.129,0
2018,10,Durango,191,Laguna-Durango,7,Gómez Palacio,1,Abeja,2,Cera,2.934,0,82.1,240.881,0
2018,10,Durango,191,Laguna-Durango,7,Gómez Palacio,1,Abeja,7,Miel,54.486,0,50,2724.3,0
2018,10,Durango,191,Laguna-Durango,12,Lerdo,1,Abeja,2,Cera,0.224,0,87.29,19.553,0
2018,10,Durango,191,Laguna-Durango,12,Lerdo,1,Abeja,7,Miel,4.08,0,58.94,240.475,0
2018,10,Durango,191,Laguna-Durango,13,Mapimí,1,Abeja,2,Cera,0.774,0,79.59,61.599,0
2018,10,Durango,191,Laguna-Durango,13,Mapimí,1,Abeja,7,Miel,13.546,0,57.55,779.524,0
2018,10,Durango,191,Laguna-Durango,24,Rodeo,1,Abeja,2,Cera,0.117,0,74.57,8.725,0
2018,10,Durango,191,Laguna-Durango,24,Rodeo,1,Abeja,7,Miel,2.208,0,60.18,132.877,0
2018,10,Durango,191,Laguna-Durango,36,Tlahualilo,1,Abeja,2,Cera,0.07,0,77.93,5.455,0
2018,10,Durango,191,Laguna-Durango,36,Tlahualilo,1,Abeja,7,Miel,1.356,0,60.25,81.699,0
2018,10,Durango,46,Villa Ocampo,18,El Oro,1,Abeja,2,Cera,0.245,0,60.82,14.901,0
2018,10,Durango,46,Villa Ocampo,18,El Oro,1,Abeja,7,Miel,4.5,0,57,256.5,0
2018,10,Durango,46,Villa Ocampo,11,Indé,1,Abeja,2,Cera,0.141,0,45.18,6.37,0
2018,10,Durango,46,Villa Ocampo,11,Indé,1,Abeja,7,Miel,2.123,0,57,121.011,0
2018,10,Durango,46,Villa Ocampo,25,San Bernardo,1,Abeja,2,Cera,0.049,0,80.61,3.95,0
2018,10,Durango,46,Villa Ocampo,25,San Bernardo,1,Abeja,7,Miel,0.795,0,57,45.315,0
2018,11,Guanajuato,51,Celaya,4,Apaseo El Alto,1,Abeja,7,Miel,51.8,0,50,2590,0
2018,11,Guanajuato,51,Celaya,5,Apaseo El Grande,1,Abeja,7,Miel,21.56,0,48.45,1044.66,0
2018,11,Guanajuato,51,Celaya,7,Celaya,1,Abeja,7,Miel,43.475,0,48,2086.8,0
2018,11,Guanajuato,51,Celaya,9,Comonfort,1,Abeja,7,Miel,43.11,0,48.84,2105.28,0
2018,11,Guanajuato,51,Celaya,35,Santa Cruz de Juventino Rosas,1,Abeja,7,Miel,5.996,0,49,293.804,0
2018,11,Guanajuato,51,Celaya,39,Tarimoro,1,Abeja,7,Miel,23.31,0,48.44,1129.1,0
2018,11,Guanajuato,52,Cortazar,1,Abasolo,1,Abeja,7,Miel,7.64,0,50,382,0
2018,11,Guanajuato,52,Cortazar,11,Cortazar,1,Abeja,7,Miel,2.61,0,47.26,123.35,0
2018,11,Guanajuato,52,Cortazar,12,Cuerámaro,1,Abeja,7,Miel,9.48,0,50,474,0
2018,11,Guanajuato,52,Cortazar,16,Huanímaro,1,Abeja,7,Miel,3.08,0,50,154,0
2018,11,Guanajuato,52,Cortazar,17,Irapuato,1,Abeja,7,Miel,0.975,0,49,47.775,0
2018,11,Guanajuato,52,Cortazar,18,Jaral del Progreso,1,Abeja,7,Miel,15.2,0,48.52,737.5,0
2018,11,Guanajuato,52,Cortazar,27,Salamanca,1,Abeja,7,Miel,11.714,0,46.46,544.2,0
2018,11,Guanajuato,52,Cortazar,42,Valle de Santiago,1,Abeja,7,Miel,12.29,0,48.36,594.34,0
2018,11,Guanajuato,52,Cortazar,44,Villagrán,1,Abeja,7,Miel,0.499,0,50,24.95,0
2018,11,Guanajuato,48,Dolores Hidalgo,14,Dolores Hidalgo Cuna de la Independencia Nacional,1,Abeja,7,Miel,29.158,0,47.13,1374.332,0
2018,11,Guanajuato,48,Dolores Hidalgo,29,San Diego de La Unión,1,Abeja,7,Miel,5.625,0,47.71,268.375,0
2018,11,Guanajuato,48,Dolores Hidalgo,3,San Miguel de Allende,1,Abeja,7,Miel,50.95,0,47.13,2401.05,0
2018,11,Guanajuato,50,León,15,Guanajuato,1,Abeja,7,Miel,12.218,0,51.3,626.746,0
2018,11,Guanajuato,50,León,20,León,1,Abeja,7,Miel,139.328,0,46.73,6510.672,0
2018,11,Guanajuato,50,León,8,Manuel Doblado,1,Abeja,7,Miel,12.24,0,48.44,592.96,0
2018,11,Guanajuato,50,León,25,Purísima del Rincón,1,Abeja,7,Miel,16.65,0,48,799.2,0
